reservationId	financeFieldId	type	name	title	value	total	isIncludedInTotalPrice	isOverriddenByUser	isMandatory	isDeleted
53503527	218027217	tax	salesTax	Sales tax	7.51	7.51	1	0	1	0
53503527	218027218	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	7.51	7.51	0	0	0	0
53503527	218027219	totals	airbnbPayoutSum	Airbnb payout sum	129.48	129.48	0	0	0	0
53503527	218027220	commissions	cancellationHostFee	Cancellation host fee	4.84	4.84	0	0	0	0
53503527	218027221	accommodation	baseRate	Base rate	104.32	104.32	1	0	1	0
53503527	218027222	commissions	hostChannelFee	Host channel fee	4.84	4.84	0	0	0	0
53503527	218027223	totals	totalPriceFromChannel	Total price from channel	160.79	160.79	0	0	0	0
53503527	218204717	other	airbnbClosedResolutionsSum	Airbnb closed resolutions sum	-10.0	-10.0	1	0	1	0
53503477	218026822	totals	totalPaid	Total paid	320.25	320.25	0	0	0	0
53503477	218026823	commissions	guestChannelFee	Guest channel fee	40.19	40.19	1	0	1	0
53503477	218026824	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503477	218026825	tax	salesTax	Sales tax	14.92	14.92	1	0	1	0
53503477	218026826	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	14.92	14.92	0	0	0	0
53503477	218026827	totals	airbnbPayoutSum	Airbnb payout sum	228.66	228.66	0	0	0	0
53503477	218026828	commissions	cancellationHostFee	Cancellation host fee	8.54	8.54	0	0	0	0
53503477	218026829	accommodation	baseRate	Base rate	207.2	207.2	1	0	1	0
53503477	218026830	commissions	hostChannelFee	Host channel fee	8.54	8.54	0	0	0	0
53503477	218026831	totals	totalPriceFromChannel	Total price from channel	292.31	292.31	0	0	0	0
53503477	218204718	other	airbnbClosedResolutionsSum	Airbnb closed resolutions sum	27.94	27.94	1	0	1	0
53200209	216506567	totals	totalPaid	Total paid	216.14	216.14	0	0	0	0
53200209	216506568	commissions	guestChannelFee	Guest channel fee	29.99	29.99	1	0	1	0
53200209	216506569	fee	cleaningFee	Cleaning fee	50.0	50.0	1	0	1	0
53200209	216506570	tax	salesTax	Sales tax	9.15	9.15	1	0	1	0
53200209	216506571	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	9.15	9.15	0	0	0	0
53200209	216506572	totals	airbnbPayoutSum	Airbnb payout sum	170.63	170.63	0	0	0	0
53200209	216506573	commissions	cancellationHostFee	Cancellation host fee	6.37	6.37	0	0	0	0
53200209	216506574	accommodation	baseRate	Base rate	127.0	127.0	1	0	1	0
53200209	216506575	commissions	hostChannelFee	Host channel fee	6.37	6.37	0	0	0	0
53200209	216506576	totals	totalPriceFromChannel	Total price from channel	216.14	216.14	0	0	0	0
53199907	216503935	totals	totalPaid	Total paid	252.6	252.6	0	0	0	0
53199907	216503936	fee	cleaningFee	Cleaning fee	50.0	50.0	1	0	1	0
53199907	216503937	tax	salesTax	Sales tax	13.6	13.6	1	0	1	0
53199907	216503938	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	13.6	13.6	0	0	0	0
53199907	216503939	totals	airbnbPayoutSum	Airbnb payout sum	194.54	194.54	0	0	0	0
53199907	216503940	commissions	cancellationHostFee	Cancellation host fee	44.46	44.46	0	0	0	0
53199907	216503941	accommodation	baseRate	Base rate	189.0	189.0	1	0	1	0
53199907	216503942	commissions	hostChannelFee	Host channel fee	44.46	44.46	0	0	0	0
53199907	216503943	totals	totalPriceFromChannel	Total price from channel	252.6	252.6	0	0	0	0
53199897	216503841	totals	totalPaid	Total paid	249.39	249.39	0	0	0	0
53199897	216503842	fee	cleaningFee	Cleaning fee	50.0	50.0	1	0	1	0
53199897	216503843	tax	salesTax	Sales tax	13.39	13.39	1	0	1	0
53199897	216503844	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	13.39	13.39	0	0	0	0
53199897	216503845	totals	airbnbPayoutSum	Airbnb payout sum	192.1	192.1	0	0	0	0
53199897	216503846	commissions	cancellationHostFee	Cancellation host fee	43.9	43.9	0	0	0	0
53199897	216503847	accommodation	baseRate	Base rate	186.0	186.0	1	0	1	0
53199897	216503848	commissions	hostChannelFee	Host channel fee	43.9	43.9	0	0	0	0
53199897	216503849	totals	totalPriceFromChannel	Total price from channel	249.39	249.39	0	0	0	0
53441757	217742891	totals	totalPaid	Total paid	287.62	287.62	0	0	0	0
53441757	217742892	fee	cleaningFee	Cleaning fee	70.0	70.0	1	0	1	0
53441757	217742893	tax	salesTax	Sales tax	14.62	14.62	1	0	1	0
53441757	217742894	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	14.62	14.62	0	0	0	0
53441757	217742895	totals	airbnbPayoutSum	Airbnb payout sum	222.22	222.22	0	0	0	0
53441757	217742896	commissions	cancellationHostFee	Cancellation host fee	50.78	50.78	0	0	0	0
53441757	217742897	accommodation	pricePerExtraPerson	Price for extra person	60.0	60.0	1	0	1	0
53441757	217742898	accommodation	baseRate	Base rate	143.0	143.0	1	0	1	0
53441757	217742899	commissions	hostChannelFee	Host channel fee	50.78	50.78	0	0	0	0
53441757	217742900	totals	totalPriceFromChannel	Total price from channel	287.62	287.62	0	0	0	0
53503566	218027533	totals	totalPaid	Total paid	252.34	252.34	0	0	0	0
53503566	218027534	commissions	guestChannelFee	Guest channel fee	34.73	34.73	1	0	1	0
53503566	218027535	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503566	218027536	tax	salesTax	Sales tax	12.61	12.61	1	0	1	0
53503566	218027537	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	12.61	12.61	0	0	0	0
53503566	218027538	totals	airbnbPayoutSum	Airbnb payout sum	197.62	197.62	0	0	0	0
53503566	218027539	commissions	cancellationHostFee	Cancellation host fee	7.38	7.38	0	0	0	0
53503566	218027540	accommodation	baseRate	Base rate	175.0	175.0	1	0	1	0
53503566	218027541	commissions	hostChannelFee	Host channel fee	7.38	7.38	0	0	0	0
53503566	218027542	totals	totalPriceFromChannel	Total price from channel	252.34	252.34	0	0	0	0
53503397	218026192	totals	totalPaid	Total paid	445.49	445.49	0	0	0	0
53503397	218026193	commissions	guestChannelFee	Guest channel fee	61.09	61.09	1	0	1	0
53503397	218026194	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503397	218026195	tax	salesTax	Sales tax	23.8	23.8	1	0	1	0
53503397	218026196	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	23.8	23.8	0	0	0	0
53503397	218026197	totals	airbnbPayoutSum	Airbnb payout sum	347.62	347.62	0	0	0	0
53503397	218026198	commissions	cancellationHostFee	Cancellation host fee	12.98	12.98	0	0	0	0
53503397	218026199	accommodation	baseRate	Base rate	330.6	330.6	1	0	1	0
53503397	218026200	commissions	hostChannelFee	Host channel fee	12.98	12.98	0	0	0	0
53503397	218026201	totals	totalPriceFromChannel	Total price from channel	445.49	445.49	0	0	0	0
53503565	218027523	totals	totalPaid	Total paid	308.19	308.19	0	0	0	0
53503565	218027524	commissions	guestChannelFee	Guest channel fee	42.35	42.35	1	0	1	0
53503565	218027525	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503565	218027526	tax	salesTax	Sales tax	15.84	15.84	1	0	1	0
53503565	218027527	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	15.84	15.84	0	0	0	0
53503565	218027528	totals	airbnbPayoutSum	Airbnb payout sum	241.0	241.0	0	0	0	0
53503565	218027529	commissions	cancellationHostFee	Cancellation host fee	9.0	9.0	0	0	0	0
53503565	218027530	accommodation	baseRate	Base rate	220.0	220.0	1	0	1	0
53503565	218027531	commissions	hostChannelFee	Host channel fee	9.0	9.0	0	0	0	0
53503565	218027532	totals	totalPriceFromChannel	Total price from channel	308.19	308.19	0	0	0	0
53503562	218027498	totals	totalPaid	Total paid	285.84	285.84	0	0	0	0
53503562	218027499	commissions	guestChannelFee	Guest channel fee	39.3	39.3	1	0	1	0
53503562	218027500	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503562	218027501	tax	salesTax	Sales tax	14.54	14.54	1	0	1	0
53503562	218027502	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	14.54	14.54	0	0	0	0
53503562	218027503	totals	airbnbPayoutSum	Airbnb payout sum	223.65	223.65	0	0	0	0
53503562	218027504	commissions	cancellationHostFee	Cancellation host fee	8.35	8.35	0	0	0	0
53503562	218027505	accommodation	baseRate	Base rate	202.0	202.0	1	0	1	0
53503562	218027506	commissions	hostChannelFee	Host channel fee	8.35	8.35	0	0	0	0
53503562	218027507	totals	totalPriceFromChannel	Total price from channel	285.84	285.84	0	0	0	0
53503561	218027488	totals	totalPaid	Total paid	154.26	154.26	0	0	0	0
53503561	218027489	commissions	guestChannelFee	Guest channel fee	21.35	21.35	1	0	1	0
53503561	218027490	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503561	218027491	tax	salesTax	Sales tax	6.91	6.91	1	0	1	0
53503561	218027492	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	6.91	6.91	0	0	0	0
53503561	218027493	totals	airbnbPayoutSum	Airbnb payout sum	121.46	121.46	0	0	0	0
53503561	218027494	commissions	cancellationHostFee	Cancellation host fee	4.54	4.54	0	0	0	0
53503561	218027495	accommodation	baseRate	Base rate	96.0	96.0	1	0	1	0
53503561	218027496	commissions	hostChannelFee	Host channel fee	4.54	4.54	0	0	0	0
53503561	218027497	totals	totalPriceFromChannel	Total price from channel	154.26	154.26	0	0	0	0
53503560	218027478	totals	totalPaid	Total paid	166.48	166.48	0	0	0	0
53503560	218027479	commissions	guestChannelFee	Guest channel fee	23.02	23.02	1	0	1	0
53503560	218027480	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503560	218027481	tax	salesTax	Sales tax	7.62	7.62	1	0	1	0
53503560	218027482	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	7.62	7.62	0	0	0	0
53503560	218027483	totals	airbnbPayoutSum	Airbnb payout sum	130.94	130.94	0	0	0	0
53503560	218027484	commissions	cancellationHostFee	Cancellation host fee	4.9	4.9	0	0	0	0
53503560	218027485	accommodation	baseRate	Base rate	105.84	105.84	1	0	1	0
53503560	218027486	commissions	hostChannelFee	Host channel fee	4.9	4.9	0	0	0	0
53503560	218027487	totals	totalPriceFromChannel	Total price from channel	166.48	166.48	0	0	0	0
53503558	218027460	totals	totalPaid	Total paid	253.57	253.57	0	0	0	0
53503558	218027461	commissions	guestChannelFee	Guest channel fee	34.9	34.9	1	0	1	0
53503558	218027462	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503558	218027463	tax	salesTax	Sales tax	12.67	12.67	1	0	1	0
53503558	218027464	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	12.67	12.67	0	0	0	0
53503558	218027465	totals	airbnbPayoutSum	Airbnb payout sum	198.58	198.58	0	0	0	0
53503558	218027466	commissions	cancellationHostFee	Cancellation host fee	7.42	7.42	0	0	0	0
53503558	218027467	accommodation	baseRate	Base rate	176.0	176.0	1	0	1	0
53503558	218027468	commissions	hostChannelFee	Host channel fee	7.42	7.42	0	0	0	0
53503558	218027469	totals	totalPriceFromChannel	Total price from channel	253.57	253.57	0	0	0	0
53503554	218027423	totals	totalPaid	Total paid	169.16	169.16	0	0	0	0
53503554	218027424	commissions	guestChannelFee	Guest channel fee	23.38	23.38	1	0	1	0
53503554	218027425	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503554	218027426	tax	salesTax	Sales tax	7.78	7.78	1	0	1	0
53503554	218027427	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	7.78	7.78	0	0	0	0
53503554	218027428	totals	airbnbPayoutSum	Airbnb payout sum	133.03	133.03	0	0	0	0
53503554	218027429	commissions	cancellationHostFee	Cancellation host fee	4.97	4.97	0	0	0	0
53503554	218027430	accommodation	baseRate	Base rate	108.0	108.0	1	0	1	0
53503554	218027431	commissions	hostChannelFee	Host channel fee	4.97	4.97	0	0	0	0
53503554	218027432	totals	totalPriceFromChannel	Total price from channel	169.16	169.16	0	0	0	0
53503550	218027392	totals	totalPaid	Total paid	172.89	172.89	0	0	0	0
53503550	218027393	commissions	guestChannelFee	Guest channel fee	23.89	23.89	1	0	1	0
53503550	218027394	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503550	218027395	tax	salesTax	Sales tax	8.0	8.0	1	0	1	0
53503550	218027396	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	8.0	8.0	0	0	0	0
53503550	218027397	totals	airbnbPayoutSum	Airbnb payout sum	135.92	135.92	0	0	0	0
53503550	218027398	commissions	cancellationHostFee	Cancellation host fee	5.08	5.08	0	0	0	0
53503550	218027399	accommodation	baseRate	Base rate	111.0	111.0	1	0	1	0
53503550	218027400	commissions	hostChannelFee	Host channel fee	5.08	5.08	0	0	0	0
53503550	218027401	totals	totalPriceFromChannel	Total price from channel	172.89	172.89	0	0	0	0
53503544	218027338	totals	totalPaid	Total paid	336.75	336.75	0	0	0	0
53503544	218027342	commissions	guestChannelFee	Guest channel fee	46.25	46.25	1	0	1	0
53503544	218027343	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503544	218027344	tax	salesTax	Sales tax	17.5	17.5	1	0	1	0
53503544	218027346	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	17.5	17.5	0	0	0	0
53503544	218027347	totals	airbnbPayoutSum	Airbnb payout sum	263.17	263.17	0	0	0	0
53503544	218027349	commissions	cancellationHostFee	Cancellation host fee	9.83	9.83	0	0	0	0
53503544	218027351	accommodation	baseRate	Base rate	243.0	243.0	1	0	1	0
53503544	218027353	commissions	hostChannelFee	Host channel fee	9.83	9.83	0	0	0	0
53503544	218027355	totals	totalPriceFromChannel	Total price from channel	336.75	336.75	0	0	0	0
53503531	218027251	totals	totalPaid	Total paid	134.4	134.4	0	0	0	0
53503531	218027252	commissions	guestChannelFee	Guest channel fee	18.64	18.64	1	0	1	0
53503531	218027253	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503531	218027254	tax	salesTax	Sales tax	5.76	5.76	1	0	1	0
53503531	218027255	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	5.76	5.76	0	0	0	0
53503531	218027256	totals	airbnbPayoutSum	Airbnb payout sum	106.04	106.04	0	0	0	0
53503531	218027257	commissions	cancellationHostFee	Cancellation host fee	3.96	3.96	0	0	0	0
53503531	218027258	accommodation	baseRate	Base rate	80.0	80.0	1	0	1	0
53503531	218027259	commissions	hostChannelFee	Host channel fee	3.96	3.96	0	0	0	0
53503531	218027260	totals	totalPriceFromChannel	Total price from channel	134.4	134.4	0	0	0	0
53503530	218027241	totals	totalPaid	Total paid	196.38	196.38	0	0	0	0
53503530	218027242	commissions	guestChannelFee	Guest channel fee	27.1	27.1	1	0	1	0
53503530	218027243	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503530	218027244	tax	salesTax	Sales tax	9.36	9.36	1	0	1	0
53503530	218027245	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	9.36	9.36	0	0	0	0
53503530	218027246	totals	airbnbPayoutSum	Airbnb payout sum	154.16	154.16	0	0	0	0
53503530	218027247	commissions	cancellationHostFee	Cancellation host fee	5.76	5.76	0	0	0	0
53503530	218027248	accommodation	baseRate	Base rate	129.92	129.92	1	0	1	0
53503530	218027249	commissions	hostChannelFee	Host channel fee	5.76	5.76	0	0	0	0
53503530	218027250	totals	totalPriceFromChannel	Total price from channel	196.38	196.38	0	0	0	0
53503529	218027231	totals	totalPaid	Total paid	121.98	121.98	0	0	0	0
53503529	218027232	commissions	guestChannelFee	Guest channel fee	16.94	16.94	1	0	1	0
53503529	218027233	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503529	218027234	tax	salesTax	Sales tax	5.04	5.04	1	0	1	0
53503529	218027235	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	5.04	5.04	0	0	0	0
53503529	218027236	totals	airbnbPayoutSum	Airbnb payout sum	96.4	96.4	0	0	0	0
53503529	218027237	commissions	cancellationHostFee	Cancellation host fee	3.6	3.6	0	0	0	0
53503529	218027238	accommodation	baseRate	Base rate	70.0	70.0	1	0	1	0
53503529	218027239	commissions	hostChannelFee	Host channel fee	3.6	3.6	0	0	0	0
53503529	218027240	totals	totalPriceFromChannel	Total price from channel	121.98	121.98	0	0	0	0
53503524	218027194	totals	totalPaid	Total paid	429.21	429.21	0	0	0	0
53503524	218027195	commissions	guestChannelFee	Guest channel fee	57.24	57.24	1	0	1	0
53503524	218027196	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503524	218027197	tax	salesTax	Sales tax	22.97	22.97	1	0	1	0
53503524	218027198	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	22.97	22.97	0	0	0	0
53503524	218027199	totals	airbnbPayoutSum	Airbnb payout sum	336.44	336.44	0	0	0	0
53503524	218027200	commissions	cancellationHostFee	Cancellation host fee	12.56	12.56	0	0	0	0
53503524	218027201	accommodation	baseRate	Base rate	319.0	319.0	1	0	1	0
53503524	218027202	commissions	hostChannelFee	Host channel fee	12.56	12.56	0	0	0	0
53503524	218027203	totals	totalPriceFromChannel	Total price from channel	429.21	429.21	0	0	0	0
53503522	218027183	totals	totalPaid	Total paid	142.5	142.5	0	0	0	0
53503522	218027184	commissions	guestChannelFee	Guest channel fee	19.88	19.88	1	0	1	0
53503522	218027185	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503522	218027186	tax	salesTax	Sales tax	6.22	6.22	1	0	1	0
53503522	218027187	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	6.22	6.22	0	0	0	0
53503522	218027188	totals	airbnbPayoutSum	Airbnb payout sum	112.21	112.21	0	0	0	0
53503522	218027189	commissions	cancellationHostFee	Cancellation host fee	4.19	4.19	0	0	0	0
53503522	218027190	accommodation	baseRate	Base rate	86.4	86.4	1	0	1	0
53503522	218027191	commissions	hostChannelFee	Host channel fee	4.19	4.19	0	0	0	0
53503522	218027192	totals	totalPriceFromChannel	Total price from channel	142.5	142.5	0	0	0	0
53503521	218027172	totals	totalPaid	Total paid	231.23	231.23	0	0	0	0
53503521	218027173	commissions	guestChannelFee	Guest channel fee	31.85	31.85	1	0	1	0
53503521	218027174	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503521	218027175	tax	salesTax	Sales tax	11.38	11.38	1	0	1	0
53503521	218027176	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	11.38	11.38	0	0	0	0
53503521	218027177	totals	airbnbPayoutSum	Airbnb payout sum	181.23	181.23	0	0	0	0
53503521	218027178	commissions	cancellationHostFee	Cancellation host fee	6.77	6.77	0	0	0	0
53503521	218027179	accommodation	baseRate	Base rate	158.0	158.0	1	0	1	0
53503521	218027180	commissions	hostChannelFee	Host channel fee	6.77	6.77	0	0	0	0
53503521	218027181	totals	totalPriceFromChannel	Total price from channel	231.23	231.23	0	0	0	0
53503519	218027155	totals	totalPaid	Total paid	184.06	184.06	0	0	0	0
53503519	218027156	commissions	guestChannelFee	Guest channel fee	25.42	25.42	1	0	1	0
53503519	218027157	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503519	218027158	tax	salesTax	Sales tax	8.64	8.64	1	0	1	0
53503519	218027159	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	8.64	8.64	0	0	0	0
53503519	218027160	totals	airbnbPayoutSum	Airbnb payout sum	144.6	144.6	0	0	0	0
53503519	218027161	commissions	cancellationHostFee	Cancellation host fee	5.4	5.4	0	0	0	0
53503519	218027162	accommodation	baseRate	Base rate	120.0	120.0	1	0	1	0
53503519	218027163	commissions	hostChannelFee	Host channel fee	5.4	5.4	0	0	0	0
53503519	218027164	totals	totalPriceFromChannel	Total price from channel	184.06	184.06	0	0	0	0
53503517	218027145	totals	totalPaid	Total paid	146.81	146.81	0	0	0	0
53503517	218027146	commissions	guestChannelFee	Guest channel fee	20.33	20.33	1	0	1	0
53503517	218027147	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503517	218027148	tax	salesTax	Sales tax	6.48	6.48	1	0	1	0
53503517	218027149	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	6.48	6.48	0	0	0	0
53503517	218027150	totals	airbnbPayoutSum	Airbnb payout sum	115.68	115.68	0	0	0	0
53503517	218027151	commissions	cancellationHostFee	Cancellation host fee	4.32	4.32	0	0	0	0
53503517	218027152	accommodation	baseRate	Base rate	90.0	90.0	1	0	1	0
53503517	218027153	commissions	hostChannelFee	Host channel fee	4.32	4.32	0	0	0	0
53503517	218027154	totals	totalPriceFromChannel	Total price from channel	146.81	146.81	0	0	0	0
53503516	218027133	totals	totalPaid	Total paid	185.04	185.04	0	0	0	0
53503516	218027134	commissions	guestChannelFee	Guest channel fee	25.55	25.55	1	0	1	0
53503516	218027135	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503516	218027136	tax	salesTax	Sales tax	8.69	8.69	1	0	1	0
53503516	218027137	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	8.69	8.69	0	0	0	0
53503516	218027138	totals	airbnbPayoutSum	Airbnb payout sum	145.38	145.38	0	0	0	0
53503516	218027139	commissions	cancellationHostFee	Cancellation host fee	5.42	5.42	0	0	0	0
53503516	218027140	accommodation	baseRate	Base rate	120.8	120.8	1	0	1	0
53503516	218027141	commissions	hostChannelFee	Host channel fee	5.42	5.42	0	0	0	0
53503516	218027142	totals	totalPriceFromChannel	Total price from channel	185.04	185.04	0	0	0	0
53503515	218027123	totals	totalPaid	Total paid	182.82	182.82	0	0	0	0
53503515	218027124	commissions	guestChannelFee	Guest channel fee	25.25	25.25	1	0	1	0
53503515	218027125	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503515	218027126	tax	salesTax	Sales tax	8.57	8.57	1	0	1	0
53503515	218027127	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	8.57	8.57	0	0	0	0
53503515	218027128	totals	airbnbPayoutSum	Airbnb payout sum	143.64	143.64	0	0	0	0
53503515	218027129	commissions	cancellationHostFee	Cancellation host fee	5.36	5.36	0	0	0	0
53503515	218027130	accommodation	baseRate	Base rate	119.0	119.0	1	0	1	0
53503515	218027131	commissions	hostChannelFee	Host channel fee	5.36	5.36	0	0	0	0
53503515	218027132	totals	totalPriceFromChannel	Total price from channel	182.82	182.82	0	0	0	0
53503508	218027060	totals	totalPaid	Total paid	227.57	227.57	0	0	0	0
53503508	218027061	commissions	guestChannelFee	Guest channel fee	28.62	28.62	1	0	1	0
53503508	218027062	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503508	218027063	tax	salesTax	Sales tax	11.35	11.35	1	0	1	0
53503508	218027064	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	11.35	11.35	0	0	0	0
53503508	218027065	totals	airbnbPayoutSum	Airbnb payout sum	180.84	180.84	0	0	0	0
53503508	218027066	commissions	cancellationHostFee	Cancellation host fee	6.76	6.76	0	0	0	0
53503508	218027067	accommodation	baseRate	Base rate	157.6	157.6	1	0	1	0
53503508	218027068	commissions	hostChannelFee	Host channel fee	6.76	6.76	0	0	0	0
53503508	218027069	totals	totalPriceFromChannel	Total price from channel	227.57	227.57	0	0	0	0
53503505	218027039	totals	totalPaid	Total paid	121.29	121.29	0	0	0	0
53503505	218027040	commissions	guestChannelFee	Guest channel fee	16.85	16.85	1	0	1	0
53503505	218027041	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503505	218027042	tax	salesTax	Sales tax	5.0	5.0	1	0	1	0
53503505	218027043	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	5.0	5.0	0	0	0	0
53503505	218027044	totals	airbnbPayoutSum	Airbnb payout sum	95.86	95.86	0	0	0	0
53503505	218027045	commissions	cancellationHostFee	Cancellation host fee	3.58	3.58	0	0	0	0
53503505	218027046	accommodation	baseRate	Base rate	69.44	69.44	1	0	1	0
53503505	218027047	commissions	hostChannelFee	Host channel fee	3.58	3.58	0	0	0	0
53503505	218027048	totals	totalPriceFromChannel	Total price from channel	121.29	121.29	0	0	0	0
53503504	218027029	totals	totalPaid	Total paid	286.34	286.34	0	0	0	0
53503504	218027030	commissions	guestChannelFee	Guest channel fee	39.37	39.37	1	0	1	0
53503504	218027031	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503504	218027032	tax	salesTax	Sales tax	14.57	14.57	1	0	1	0
53503504	218027033	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	14.57	14.57	0	0	0	0
53503504	218027034	totals	airbnbPayoutSum	Airbnb payout sum	224.04	224.04	0	0	0	0
53503504	218027035	commissions	cancellationHostFee	Cancellation host fee	8.36	8.36	0	0	0	0
53503504	218027036	accommodation	baseRate	Base rate	202.4	202.4	1	0	1	0
53503504	218027037	commissions	hostChannelFee	Host channel fee	8.36	8.36	0	0	0	0
53503504	218027038	totals	totalPriceFromChannel	Total price from channel	286.34	286.34	0	0	0	0
53503501	218027006	totals	totalPaid	Total paid	202.68	202.68	0	0	0	0
53503501	218027007	commissions	guestChannelFee	Guest channel fee	27.95	27.95	1	0	1	0
53503501	218027008	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503501	218027009	tax	salesTax	Sales tax	9.73	9.73	1	0	1	0
53503501	218027010	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	9.73	9.73	0	0	0	0
53503501	218027011	totals	airbnbPayoutSum	Airbnb payout sum	159.06	159.06	0	0	0	0
53503501	218027012	commissions	cancellationHostFee	Cancellation host fee	5.94	5.94	0	0	0	0
53503501	218027013	accommodation	baseRate	Base rate	135.0	135.0	1	0	1	0
53503501	218027014	commissions	hostChannelFee	Host channel fee	5.94	5.94	0	0	0	0
53503501	218027015	totals	totalPriceFromChannel	Total price from channel	202.68	202.68	0	0	0	0
53503500	218026996	totals	totalPaid	Total paid	135.38	135.38	0	0	0	0
53503500	218026997	commissions	guestChannelFee	Guest channel fee	18.77	18.77	1	0	1	0
53503500	218026998	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503500	218026999	tax	salesTax	Sales tax	5.81	5.81	1	0	1	0
53503500	218027000	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	5.81	5.81	0	0	0	0
53503500	218027001	totals	airbnbPayoutSum	Airbnb payout sum	106.82	106.82	0	0	0	0
53503500	218027002	commissions	cancellationHostFee	Cancellation host fee	3.98	3.98	0	0	0	0
53503500	218027003	accommodation	baseRate	Base rate	80.8	80.8	1	0	1	0
53503500	218027004	commissions	hostChannelFee	Host channel fee	3.98	3.98	0	0	0	0
53503500	218027005	totals	totalPriceFromChannel	Total price from channel	135.38	135.38	0	0	0	0
53503497	218026976	totals	totalPaid	Total paid	149.28	149.28	0	0	0	0
53503497	218026977	commissions	guestChannelFee	Guest channel fee	20.66	20.66	1	0	1	0
53503497	218026978	fee	cleaningFee	Cleaning fee	30.0	30.0	1	0	1	0
53503497	218026979	tax	salesTax	Sales tax	6.62	6.62	1	0	1	0
53503497	218026980	tax	airbnbTransientOccupancyTax	Airbnb transient occupancy tax	6.62	6.62	0	0	0	0
53503497	218026981	totals	airbnbPayoutSum	Airbnb payout sum	117.61	117.61	0	0	0	0
53503497	218026982	commissions	cancellationHostFee	Cancellation host fee	4.39	4.39	0	0	0	0
53503497	218026983	accommodation	baseRate	Base rate	92.0	92.0	1	0	1	0
53503497	218026984	commissions	hostChannelFee	Host channel fee	4.39	4.39	0	0	0	0
